Region/Country/Area,,Year,Series,Value,Footnotes,Source
882,Samoa,2010,Permanent crops (% of total land area),8.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2010,Forest cover (% of total land area),58.8,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),47,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
882,Samoa,2018,Land area (thousand hectares),283,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2018,Arable land (thousand hectares),33,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2018,Permanent crops (thousand hectares),31,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2018,Forest cover (thousand hectares),163,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2018,Arable land (% of total land area),11.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2018,Permanent crops (% of total land area),11,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
882,Samoa,2018,Forest cover (% of total land area),57.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
